"";"X";"CODE";"codeplas";"plasnaam";"SBZ";"meetnet";"HabtypeSel";"HabtypeVel";"INSIDE_X";"INSIDE_Y";"LabSampleID";"FieldSampleID";"FieldObserver";"FieldSampleRemark";"FieldSamplingDate";"Component";"LIMSAnalysisName";"Unit";"AquaComponent";"AquaUnit";"ResultNumeric";"ResultFormatted";"ResultFormattedNumeric";"IsBelowLOQ";"IsAboveLOQ";"IsCalc";"categorie";"label";"meetreeks";"seizoen";"ResultCalc";"Locatie";"watertype"
"7605";168852;"AN_NOL_003";"ANTKAL0288";NA;1;"habitat/PB";"3160";"3160";"154351,375";"234226,8125";"23-005760";"ANTKAL0288";"Jo Packet";"EMPTY";2023-07-25;"T.P";"P_TOT_L_ICP_W";"mg/L";"TP";"mg/L";"0,0212";"<0.03";"0,03";TRUE;FALSE;FALSE;"Zs 3160";"TP (mg/L)";"2022-2024";"zomer";0,015;"Duinven";"Zs"
"7606";168853;"AN_NOL_003";"ANTKAL0288";NA;1;"habitat/PB";"3160";"3160";"154351,375";"234226,8125";"23-005760";"ANTKAL0288";"Jo Packet";"EMPTY";2023-07-25;"CHL.A";"CHLA_SPECTRO";"µg/l";"chl_a";"µg/l";"6,586";"6.6";"6,6";FALSE;FALSE;FALSE;"Zs 3160";"chl_a (µg/l)";"2022-2024";"zomer";6,6;"Duinven";"Zs"
"7607";168854;"AN_NOL_003";"ANTKAL0288";NA;1;"habitat/PB";"3160";"3160";"154351,375";"234226,8125";"23-005760";"ANTKAL0288";"Jo Packet";"EMPTY";2023-07-25;"Faeofytine";"CHLA_SPECTRO";"µg/l";"faeo";"µg/l";"7,5036";"7.5";"7,5";FALSE;FALSE;FALSE;"Zs 3160";"faeo (µg/l)";"2022-2024";"zomer";7,5;"Duinven";"Zs"
"7608";168855;"AN_NOL_003";"ANTKAL0288";NA;1;"habitat/PB";"3160";"3160";"154351,375";"234226,8125";"23-005760";"ANTKAL0288";"Jo Packet";"EMPTY";2023-07-25;"ABSORBANTIE.1";"KLEUR_SPECTRO";"ABS";"absorptie_440";"ABS";"0,2045";"0.2045";"0,2045";FALSE;FALSE;FALSE;"Zs 3160";"absorptie_440 (ABS)";"2022-2024";"zomer";0,2045;"Duinven";"Zs"
"7609";168856;"AN_NOL_003";"ANTKAL0288";NA;1;"habitat/PB";"3160";"3160";"154351,375";"234226,8125";"23-005760";"ANTKAL0288";"Jo Packet";"EMPTY";2023-07-25;"ZS.105";"ZS_FILT_105";"g/L";"ZS_105";"g/L";"0,0022";"<0.025";"0,025";TRUE;FALSE;FALSE;"Zs 3160";"ZS_105 (g/L)";"2022-2024";"zomer";0,0125;"Duinven";"Zs"
"7610";168857;"AN_NOL_003";"ANTKAL0288";NA;1;"habitat/PB";"3160";"3160";"154351,375";"234226,8125";"23-005760";"ANTKAL0288";"Jo Packet";"EMPTY";2023-07-25;"ZS.550";"ZS_FILT_550";"g/L";"ZS_550";"g/L";"0,0022";"<0.025";"0,025";TRUE;FALSE;FALSE;"Zs 3160";"ZS_550 (g/L)";"2022-2024";"zomer";0,0125;"Duinven";"Zs"
"7611";168858;"AN_NOL_003";"ANTKAL0288";NA;1;"habitat/PB";"3160";"3160";"154351,375";"234226,8125";"23-005760";"ANTKAL0288";"Jo Packet";"EMPTY";2023-07-25;"T.KATION";"QC_IONENBALANS";"meq/L";"T_kation";"meq/L";"0,798960693";"0.7990";"0,799";FALSE;FALSE;FALSE;"Zs 3160";"T_kation (meq/L)";"2022-2024";"zomer";0,799;"Duinven";"Zs"
"7612";168859;"AN_NOL_003";"ANTKAL0288";NA;1;"habitat/PB";"3160";"3160";"154351,375";"234226,8125";"23-005760";"ANTKAL0288";"Jo Packet";"EMPTY";2023-07-25;"T.ANION";"QC_IONENBALANS";"meq/L";"T_anion";"meq/L";"0,675687196";"0.6757";"0,6757";FALSE;FALSE;FALSE;"Zs 3160";"T_anion (meq/L)";"2022-2024";"zomer";0,6757;"Duinven";"Zs"
"7613";168860;"AN_NOL_003";"ANTKAL0288";NA;1;"habitat/PB";"3160";"3160";"154351,375";"234226,8125";"23-005760";"ANTKAL0288";"Jo Packet";"EMPTY";2023-07-25;"VERSCHIL.IC.ABS";"QC_IONENBALANS";"meq/L";"verschil_IC_abs";"meq/L";"0,123260693";"0.123";"0,123";FALSE;FALSE;FALSE;"Zs 3160";"verschil_IC_abs (meq/L)";"2022-2024";"zomer";0,123;"Duinven";"Zs"
"7614";168861;"AN_NOL_003";"ANTKAL0288";NA;1;"habitat/PB";"3160";"3160";"154351,375";"234226,8125";"23-005760";"ANTKAL0288";"Jo Packet";"EMPTY";2023-07-25;"VERSCHIL.IC.PROC";"QC_IONENBALANS";"%";"verschil_IC_proc";"%";"8,358652525";"8.4";"8,4";FALSE;FALSE;FALSE;"Zs 3160";"verschil_IC_proc (%)";"2022-2024";"zomer";8,4;"Duinven";"Zs"
"7615";168862;"AN_NOL_003";"ANTKAL0288";NA;1;"habitat/PB";"3160";"3160";"154351,375";"234226,8125";"23-005760";"ANTKAL0288";"Jo Packet";"EMPTY";2023-07-25;"EC.MEAS";"QC_GELEIDBAARHEID";"µS/cm";"EGV_labo";"µS/cm";"81,8";"81.80";"81,8";FALSE;FALSE;FALSE;"Zs 3160";"EGV_labo (µS/cm)";"2022-2024";"zomer";81,8;"Duinven";"Zs"
"7616";168863;"AN_NOL_003";"ANTKAL0288";NA;1;"habitat/PB";"3160";"3160";"154351,375";"234226,8125";"23-005760";"ANTKAL0288";"Jo Packet";"EMPTY";2023-07-25;"EC.CALC";"QC_GELEIDBAARHEID";"µS/cm";"EGV_calc";"µS/cm";"83,24825924";"83.25";"83,25";FALSE;FALSE;FALSE;"Zs 3160";"EGV_calc (µS/cm)";"2022-2024";"zomer";83,25;"Duinven";"Zs"
"7617";168864;"AN_NOL_003";"ANTKAL0288";NA;1;"habitat/PB";"3160";"3160";"154351,375";"234226,8125";"23-005760";"ANTKAL0288";"Jo Packet";"EMPTY";2023-07-25;"VERSCHIL.EC.ABS";"QC_GELEIDBAARHEID";"µS/cm";"verschil_EGV_abs";"µS/cm";"1,45";"1.45";"1,45";FALSE;FALSE;FALSE;"Zs 3160";"verschil_EGV_abs (µS/cm)";"2022-2024";"zomer";1,45;"Duinven";"Zs"
"7618";168865;"AN_NOL_003";"ANTKAL0288";NA;1;"habitat/PB";"3160";"3160";"154351,375";"234226,8125";"23-005760";"ANTKAL0288";"Jo Packet";"EMPTY";2023-07-25;"VERSCHIL.EC.PROC";"QC_GELEIDBAARHEID";"%";"verschil_EGV_proc";"%";"1,772616137";"1.77";"1,77";FALSE;FALSE;FALSE;"Zs 3160";"verschil_EGV_proc (%)";"2022-2024";"zomer";1,77;"Duinven";"Zs"
"7619";168866;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"pH.25";"PHH2O_TIT_W";"-";"pH_labo";"-";"4,72";"4.72";"4,72";FALSE;FALSE;FALSE;"Zs 3160";"pH_labo (-)";"2022-2024";"zomer";4,72;"Vaartven";"Zs"
"7620";168867;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"EC.25";"EC_TIT_W";"µS/cm";"EGV_tit";"µS/cm";"68,4";"68.40";"68,4";FALSE;FALSE;FALSE;"Zs 3160";"EGV_tit (µS/cm)";"2022-2024";"zomer";68,4;"Vaartven";"Zs"
"7621";168868;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"HCO3";"ALK_OEP_W";"mg/L";"HCO3_OEP";"mg/L";"-0,215533333";"<5";"5";TRUE;FALSE;FALSE;"Zs 3160";"HCO3_OEP (mg/L)";"2022-2024";"zomer";2,5;"Vaartven";"Zs"
"7622";168869;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"CO3";"ALK_OEP_W";"mg/L";"CO3";"mg/L";"0";"<1.20";"1,2";TRUE;FALSE;FALSE;"Zs 3160";"CO3 (mg/L)";"2022-2024";"zomer";0,6;"Vaartven";"Zs"
"7623";168870;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"OH";"ALK_OEP_W";"mg/L";"OH";"mg/L";"0";"<0.36";"0,36";TRUE;FALSE;FALSE;"Zs 3160";"OH (mg/L)";"2022-2024";"zomer";0,18;"Vaartven";"Zs"
"7624";168871;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"Cl";"IC_ANIONEN";"mg/L";"Cl";"mg/L";"13,6007";"13.60";"13,6";FALSE;FALSE;FALSE;"Zs 3160";"Cl (mg/L)";"2022-2024";"zomer";13,6;"Vaartven";"Zs"
"7625";168872;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"NO2";"IC_ANIONEN";"mg/L";"NO2";"mg/L";"0";"<0.02";"0,02";TRUE;FALSE;FALSE;"Zs 3160";"NO2 (mg/L)";"2022-2024";"zomer";0,01;"Vaartven";"Zs"
"7626";168873;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"NO3";"IC_ANIONEN";"mg/L";"NO3";"mg/L";"0,17";"0.17";"0,17";FALSE;FALSE;FALSE;"Zs 3160";"NO3 (mg/L)";"2022-2024";"zomer";0,17;"Vaartven";"Zs"
"7627";168874;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"SO4";"IC_ANIONEN";"mg/L";"SO4";"mg/L";"1,2121";"1.21";"1,21";FALSE;FALSE;FALSE;"Zs 3160";"SO4 (mg/L)";"2022-2024";"zomer";1,21;"Vaartven";"Zs"
"7628";168875;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"PO4";"IC_ANIONEN";"mg/L";"PO4";"mg/L";"0";"<0.1";"0,1";TRUE;FALSE;FALSE;"Zs 3160";"PO4 (mg/L)";"2022-2024";"zomer";0,05;"Vaartven";"Zs"
"7629";168876;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"Na";"IC_KATIONEN";"mg/L";"Na";"mg/L";"7,1117";"7.11";"7,11";FALSE;FALSE;FALSE;"Zs 3160";"Na (mg/L)";"2022-2024";"zomer";7,11;"Vaartven";"Zs"
"7630";168877;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"NH4";"IC_KATIONEN";"mg/L";"NH4";"mg/L";"0,0858";"<0.1";"0,1";TRUE;FALSE;FALSE;"Zs 3160";"NH4 (mg/L)";"2022-2024";"zomer";0,05;"Vaartven";"Zs"
"7631";168878;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"K";"IC_KATIONEN";"mg/L";"K";"mg/L";"3,0495";"3.05";"3,05";FALSE;FALSE;FALSE;"Zs 3160";"K (mg/L)";"2022-2024";"zomer";3,05;"Vaartven";"Zs"
"7632";168879;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"Mg";"IC_KATIONEN";"mg/L";"Mg";"mg/L";"0,7727";"0.77";"0,77";FALSE;FALSE;FALSE;"Zs 3160";"Mg (mg/L)";"2022-2024";"zomer";0,77;"Vaartven";"Zs"
"7633";168880;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"Ca";"IC_KATIONEN";"mg/L";"Ca";"mg/L";"1,2871";"1.29";"1,29";FALSE;FALSE;FALSE;"Zs 3160";"Ca (mg/L)";"2022-2024";"zomer";1,29;"Vaartven";"Zs"
"7634";168881;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"Al";"ICP_MINMET_HNO3_1";"mg/L";"Al";"mg/L";"0,3707";"0.37";"0,37";FALSE;FALSE;FALSE;"Zs 3160";"Al (mg/L)";"2022-2024";"zomer";0,37;"Vaartven";"Zs"
"7635";168882;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"Fe";"ICP_MINMET_HNO3_1";"mg/L";"Fe";"mg/L";"1,6609";"1.66";"1,66";FALSE;FALSE;FALSE;"Zs 3160";"Fe (mg/L)";"2022-2024";"zomer";1,66;"Vaartven";"Zs"
"7636";168883;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"Mn";"ICP_MINMET_HNO3_1";"mg/L";"Mn";"mg/L";"0,0478";"<0.1";"0,1";TRUE;FALSE;FALSE;"Zs 3160";"Mn (mg/L)";"2022-2024";"zomer";0,05;"Vaartven";"Zs"
"7637";168884;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"S";"ICP_MINMET_HNO3_1";"mg/L";"S";"mg/L";"1,3343";"1.33";"1,33";FALSE;FALSE;FALSE;"Zs 3160";"S (mg/L)";"2022-2024";"zomer";1,33;"Vaartven";"Zs"
"7638";168885;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"Si";"ICP_MINMET_HNO3_1";"mg/L";"Si";"mg/L";"0,4714";"<0.5";"0,5";TRUE;FALSE;FALSE;"Zs 3160";"Si (mg/L)";"2022-2024";"zomer";0,25;"Vaartven";"Zs"
"7639";168886;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"NPOC";"CN_NPOC_TN_ANAL_W";"mg/L";"NPOC";"mg/L";"35,44350401";"35.44";"35,44";FALSE;FALSE;FALSE;"Zs 3160";"NPOC (mg/L)";"2022-2024";"zomer";35,44;"Vaartven";"Zs"
"7640";168887;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"T.N";"CN_NPOC_TN_ANAL_W";"mg/L";"TN";"mg/L";"2,089943578";"2.09";"2,09";FALSE;FALSE;FALSE;"Zs 3160";"TN (mg/L)";"2022-2024";"zomer";2,09;"Vaartven";"Zs"
"7641";168888;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"T.P";"P_TOT_L_ICP_W";"mg/L";"TP";"mg/L";"0,0489";"0.0489";"0,0489";FALSE;FALSE;FALSE;"Zs 3160";"TP (mg/L)";"2022-2024";"zomer";0,0489;"Vaartven";"Zs"
"7642";168889;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"CHL.A";"CHLA_SPECTRO";"µg/l";"chl_a";"µg/l";"97,31";"97.3";"97,3";FALSE;FALSE;FALSE;"Zs 3160";"chl_a (µg/l)";"2022-2024";"zomer";97,3;"Vaartven";"Zs"
"7643";168890;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"Faeofytine";"CHLA_SPECTRO";"µg/l";"faeo";"µg/l";"87,4865";"87.5";"87,5";FALSE;FALSE;FALSE;"Zs 3160";"faeo (µg/l)";"2022-2024";"zomer";87,5;"Vaartven";"Zs"
"7644";168891;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"ABSORBANTIE.1";"KLEUR_SPECTRO";"ABS";"absorptie_440";"ABS";"0,0956";"0.0956";"0,0956";FALSE;FALSE;FALSE;"Zs 3160";"absorptie_440 (ABS)";"2022-2024";"zomer";0,0956;"Vaartven";"Zs"
"7645";168892;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"ZS.105";"ZS_FILT_105";"g/L";"ZS_105";"g/L";"0,026";"0.026";"0,026";FALSE;FALSE;FALSE;"Zs 3160";"ZS_105 (g/L)";"2022-2024";"zomer";0,026;"Vaartven";"Zs"
"7646";168893;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"ZS.550";"ZS_FILT_550";"g/L";"ZS_550";"g/L";"-0,019";"<0.025";"0,025";TRUE;FALSE;FALSE;"Zs 3160";"ZS_550 (g/L)";"2022-2024";"zomer";0,0125;"Vaartven";"Zs"
"7647";168894;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"T.KATION";"QC_IONENBALANS";"meq/L";"T_kation";"meq/L";"0,627722587";"0.6277";"0,6277";FALSE;FALSE;FALSE;"Zs 3160";"T_kation (meq/L)";"2022-2024";"zomer";0,6277;"Vaartven";"Zs"
"7648";168895;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"T.ANION";"QC_IONENBALANS";"meq/L";"T_anion";"meq/L";"0,549152828";"0.5492";"0,5492";FALSE;FALSE;FALSE;"Zs 3160";"T_anion (meq/L)";"2022-2024";"zomer";0,5492;"Vaartven";"Zs"
"7649";168896;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"VERSCHIL.IC.ABS";"QC_IONENBALANS";"meq/L";"verschil_IC_abs";"meq/L";"0,078522587";"0.079";"0,079";FALSE;FALSE;FALSE;"Zs 3160";"verschil_IC_abs (meq/L)";"2022-2024";"zomer";0,079;"Vaartven";"Zs"
"7650";168897;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"VERSCHIL.IC.PROC";"QC_IONENBALANS";"%";"verschil_IC_proc";"%";"6,672124017";"6.7";"6,7";FALSE;FALSE;FALSE;"Zs 3160";"verschil_IC_proc (%)";"2022-2024";"zomer";6,7;"Vaartven";"Zs"
"7651";168898;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"EC.MEAS";"QC_GELEIDBAARHEID";"µS/cm";"EGV_labo";"µS/cm";"68,4";"68.40";"68,4";FALSE;FALSE;FALSE;"Zs 3160";"EGV_labo (µS/cm)";"2022-2024";"zomer";68,4;"Vaartven";"Zs"
"7652";168899;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"EC.CALC";"QC_GELEIDBAARHEID";"µS/cm";"EGV_calc";"µS/cm";"69,48437637";"69.48";"69,48";FALSE;FALSE;FALSE;"Zs 3160";"EGV_calc (µS/cm)";"2022-2024";"zomer";69,48;"Vaartven";"Zs"
"7653";168900;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"VERSCHIL.EC.ABS";"QC_GELEIDBAARHEID";"µS/cm";"verschil_EGV_abs";"µS/cm";"1,08";"1.08";"1,08";FALSE;FALSE;FALSE;"Zs 3160";"verschil_EGV_abs (µS/cm)";"2022-2024";"zomer";1,08;"Vaartven";"Zs"
"7654";168901;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"23-005761";"ANTKAL0383";"Jo Packet";"EMPTY";2023-07-25;"VERSCHIL.EC.PROC";"QC_GELEIDBAARHEID";"%";"verschil_EGV_proc";"%";"1,578947368";"1.58";"1,58";FALSE;FALSE;FALSE;"Zs 3160";"verschil_EGV_proc (%)";"2022-2024";"zomer";1,58;"Vaartven";"Zs"
"7655";168902;"ANTKAL0386a";"ANTKAL0386a";NA;1;"-";"-";"3160;3130_aom";NA;NA;"23-005774";"ANTKAL0386a";"Kevin Scheers";"EMPTY";2023-07-25;"pH.25";"PHH2O_TIT_W";"-";"pH_labo";"-";"4,81";"4.81";"4,81";FALSE;FALSE;FALSE;"Zs 3160";"pH_labo (-)";"2022-2024";"zomer";4,81;"Grote Putse Moer";"Zs"
"7656";168903;"ANTKAL0386a";"ANTKAL0386a";NA;1;"-";"-";"3160;3130_aom";NA;NA;"23-005774";"ANTKAL0386a";"Kevin Scheers";"EMPTY";2023-07-25;"EC.25";"EC_TIT_W";"µS/cm";"EGV_tit";"µS/cm";"72,8";"72.80";"72,8";FALSE;FALSE;FALSE;"Zs 3160";"EGV_tit (µS/cm)";"2022-2024";"zomer";72,8;"Grote Putse Moer";"Zs"
"7657";168904;"ANTKAL0386a";"ANTKAL0386a";NA;1;"-";"-";"3160;3130_aom";NA;NA;"23-005774";"ANTKAL0386a";"Kevin Scheers";"EMPTY";2023-07-25;"HCO3";"ALK_OEP_W";"mg/L";"HCO3_OEP";"mg/L";"-0,906866667";"<5";"5";TRUE;FALSE;FALSE;"Zs 3160";"HCO3_OEP (mg/L)";"2022-2024";"zomer";2,5;"Grote Putse Moer";"Zs"
"7658";168905;"ANTKAL0386a";"ANTKAL0386a";NA;1;"-";"-";"3160;3130_aom";NA;NA;"23-005774";"ANTKAL0386a";"Kevin Scheers";"EMPTY";2023-07-25;"CO3";"ALK_OEP_W";"mg/L";"CO3";"mg/L";"0";"<1.20";"1,2";TRUE;FALSE;FALSE;"Zs 3160";"CO3 (mg/L)";"2022-2024";"zomer";0,6;"Grote Putse Moer";"Zs"
"7659";168906;"ANTKAL0386a";"ANTKAL0386a";NA;1;"-";"-";"3160;3130_aom";NA;NA;"23-005774";"ANTKAL0386a";"Kevin Scheers";"EMPTY";2023-07-25;"OH";"ALK_OEP_W";"mg/L";"OH";"mg/L";"0";"<0.36";"0,36";TRUE;FALSE;FALSE;"Zs 3160";"OH (mg/L)";"2022-2024";"zomer";0,18;"Grote Putse Moer";"Zs"
"7660";168907;"ANTKAL0386a";"ANTKAL0386a";NA;1;"-";"-";"3160;3130_aom";NA;NA;"23-005774";"ANTKAL0386a";"Kevin Scheers";"EMPTY";2023-07-25;"Cl";"IC_ANIONEN";"mg/L";"Cl";"mg/L";"10,1664";"10.17";"10,17";FALSE;FALSE;FALSE;"Zs 3160";"Cl (mg/L)";"2022-2024";"zomer";10,17;"Grote Putse Moer";"Zs"
"7661";168908;"ANTKAL0386a";"ANTKAL0386a";NA;1;"-";"-";"3160;3130_aom";NA;NA;"23-005774";"ANTKAL0386a";"Kevin Scheers";"EMPTY";2023-07-25;"NO2";"IC_ANIONEN";"mg/L";"NO2";"mg/L";"0";"<0.02";"0,02";TRUE;FALSE;FALSE;"Zs 3160";"NO2 (mg/L)";"2022-2024";"zomer";0,01;"Grote Putse Moer";"Zs"
"7662";168909;"ANTKAL0386a";"ANTKAL0386a";NA;1;"-";"-";"3160;3130_aom";NA;NA;"23-005774";"ANTKAL0386a";"Kevin Scheers";"EMPTY";2023-07-25;"NO3";"IC_ANIONEN";"mg/L";"NO3";"mg/L";"0,1356";"0.14";"0,14";FALSE;FALSE;FALSE;"Zs 3160";"NO3 (mg/L)";"2022-2024";"zomer";0,14;"Grote Putse Moer";"Zs"
"7663";168910;"ANTKAL0386a";"ANTKAL0386a";NA;1;"-";"-";"3160;3130_aom";NA;NA;"23-005774";"ANTKAL0386a";"Kevin Scheers";"EMPTY";2023-07-25;"SO4";"IC_ANIONEN";"mg/L";"SO4";"mg/L";"11,6824";"11.68";"11,68";FALSE;FALSE;FALSE;"Zs 3160";"SO4 (mg/L)";"2022-2024";"zomer";11,68;"Grote Putse Moer";"Zs"
"7664";168911;"ANTKAL0386a";"ANTKAL0386a";NA;1;"-";"-";"3160;3130_aom";NA;NA;"23-005774";"ANTKAL0386a";"Kevin Scheers";"EMPTY";2023-07-25;"PO4";"IC_ANIONEN";"mg/L";"PO4";"mg/L";"0";"<0.1";"0,1";TRUE;FALSE;FALSE;"Zs 3160";"PO4 (mg/L)";"2022-2024";"zomer";0,05;"Grote Putse Moer";"Zs"
"7665";168912;"ANTKAL0386a";"ANTKAL0386a";NA;1;"-";"-";"3160;3130_aom";NA;NA;"23-005774";"ANTKAL0386a";"Kevin Scheers";"EMPTY";2023-07-25;"Na";"IC_KATIONEN";"mg/L";"Na";"mg/L";"6,3792";"6.38";"6,38";FALSE;FALSE;FALSE;"Zs 3160";"Na (mg/L)";"2022-2024";"zomer";6,38;"Grote Putse Moer";"Zs"
"7666";168913;"ANTKAL0386a";"ANTKAL0386a";NA;1;"-";"-";"3160;3130_aom";NA;NA;"23-005774";"ANTKAL0386a";"Kevin Scheers";"EMPTY";2023-07-25;"NH4";"IC_KATIONEN";"mg/L";"NH4";"mg/L";"0,0885";"<0.1";"0,1";TRUE;FALSE;FALSE;"Zs 3160";"NH4 (mg/L)";"2022-2024";"zomer";0,05;"Grote Putse Moer";"Zs"
